                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.0257,                0.54371,                 1.0686,                0.87724,                0.76546,                0.84576,                 0.5572,                 1.1032,                0.53971,                 1.1224,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.0244,                0.54199,                 1.0692,                 0.8776,                0.76536,                0.84583,                0.55749,                 1.1031,                0.53953,                 1.1225,               0.002278,               0.002278,               0.002278
                    159,                 1.0226,                0.53933,                 1.0682,                0.87697,                0.76582,                0.84588,                0.55747,                 1.1032,                 0.5393,                 1.1225,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.0208,                0.53986,                 1.0677,                0.87744,                0.76554,                0.84605,                0.55767,                 1.1032,                 0.5391,                 1.1225,               0.002179,               0.002179,               0.002179
                    161,                 1.0202,                0.54036,                 1.0664,                0.87794,                0.76528,                 0.8463,                0.55777,                 1.1034,                0.53883,                 1.1224,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.0191,                0.53856,                 1.0681,                0.87755,                0.76532,                0.84618,                 0.5579,                 1.1032,                0.53858,                 1.1224,                0.00208,                0.00208,                0.00208
                    163,                  1.017,                0.53797,                 1.0656,                0.87787,                0.76531,                0.84648,                0.55804,                 1.1032,                0.53838,                 1.1224,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.0167,                 0.5363,                  1.065,                0.87821,                0.76523,                0.84647,                0.55809,                 1.1032,                0.53817,                 1.1224,               0.001981,               0.001981,               0.001981
                    165,                 1.0158,                 0.5345,                 1.0651,                0.87789,                0.76571,                0.84667,                0.55822,                 1.1033,                0.53787,                 1.1224,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.0117,                0.53376,                 1.0661,                 0.8782,                0.76535,                0.84665,                0.55826,                 1.1034,                0.53766,                 1.1223,               0.001882,               0.001882,               0.001882
                    167,                 1.0124,                0.53543,                 1.0631,                0.87794,                0.76593,                0.84678,                0.55827,                 1.1032,                0.53746,                 1.1222,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.0111,                0.53275,                 1.0624,                0.87741,                0.76628,                0.84683,                0.55841,                 1.1032,                0.53716,                 1.1222,               0.001783,               0.001783,               0.001783
                    169,                 1.0078,                0.53148,                  1.061,                0.87857,                0.76527,                0.84685,                0.55857,                  1.103,                0.53702,                 1.1222,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0091,                0.53135,                 1.0597,                0.87801,                0.76604,                0.84698,                0.55888,                 1.1028,                0.53678,                 1.1221,               0.001684,               0.001684,               0.001684
                    171,                 1.0078,                0.53044,                 1.0611,                0.87756,                0.76653,                0.84715,                0.55882,                 1.1027,                0.53651,                 1.1221,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0041,                0.52745,                 1.0609,                0.87772,                0.76626,                  0.847,                0.55892,                 1.1029,                0.53624,                 1.1222,               0.001585,               0.001585,               0.001585
                    173,                 1.0013,                0.52652,                 1.0582,                 0.8776,                0.76621,                0.84712,                0.55912,                 1.1028,                0.53599,                 1.1222,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0033,                0.52722,                 1.0576,                0.87777,                0.76604,                0.84723,                0.55927,                 1.1026,                0.53568,                 1.1222,               0.001486,               0.001486,               0.001486
                    175,                0.99947,                0.52401,                 1.0565,                0.87819,                0.76588,                0.84736,                0.55929,                 1.1026,                 0.5355,                 1.1222,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0001,                0.52499,                 1.0548,                0.87773,                 0.7664,                0.84738,                0.55955,                 1.1024,                0.53525,                 1.1222,               0.001387,               0.001387,               0.001387
                    177,                0.99933,                0.52472,                 1.0556,                 0.8785,                0.76582,                0.84735,                0.55967,                 1.1024,                0.53498,                 1.1223,              0.0013375,              0.0013375,              0.0013375
                    178,                0.99655,                0.52286,                 1.0541,                0.87904,                0.76588,                0.84747,                0.55988,                 1.1023,                 0.5348,                 1.1223,               0.001288,               0.001288,               0.001288
                    179,                0.99616,                0.52229,                 1.0532,                0.87896,                0.76584,                0.84744,                0.55982,                 1.1023,                0.53457,                 1.1223,              0.0012385,              0.0012385,              0.0012385
                    180,                 0.9921,                0.52004,                 1.0542,                0.87905,                0.76599,                0.84756,                0.55996,                 1.1024,                0.53436,                 1.1223,               0.001189,               0.001189,               0.001189
                    181,                0.98516,                 0.4885,                 1.0409,                0.87847,                0.76646,                0.84747,                0.56006,                 1.1023,                0.53421,                 1.1224,              0.0011395,              0.0011395,              0.0011395
                    182,                0.97874,                0.48471,                 1.0358,                0.87872,                 0.7665,                0.84757,                0.56029,                  1.102,                0.53395,                 1.1224,                0.00109,                0.00109,                0.00109
                    183,                0.97542,                0.48164,                 1.0327,                0.87852,                0.76675,                0.84764,                 0.5605,                 1.1019,                0.53379,                 1.1225,              0.0010405,              0.0010405,              0.0010405
                    184,                0.97359,                0.48119,                 1.0313,                 0.8788,                0.76681,                0.84764,                0.56059,                 1.1018,                0.53369,                 1.1225,               0.000991,               0.000991,               0.000991
                    185,                  0.969,                0.47831,                 1.0286,                 0.8787,                0.76704,                0.84769,                0.56065,                 1.1018,                0.53355,                 1.1225,              0.0009415,              0.0009415,              0.0009415
                    186,                 0.9678,                0.47793,                 1.0296,                0.87838,                0.76739,                0.84764,                0.56078,                 1.1016,                 0.5334,                 1.1225,               0.000892,               0.000892,               0.000892
                    187,                0.96621,                0.47721,                 1.0296,                0.87819,                0.76768,                0.84771,                0.56089,                 1.1014,                0.53325,                 1.1225,              0.0008425,              0.0008425,              0.0008425
                    188,                0.96314,                0.47521,                 1.0277,                0.87757,                0.76788,                0.84769,                0.56104,                 1.1013,                0.53301,                 1.1225,               0.000793,               0.000793,               0.000793
                    189,                0.96065,                0.47359,                  1.027,                0.87715,                0.76825,                0.84778,                0.56111,                 1.1012,                 0.5329,                 1.1226,              0.0007435,              0.0007435,              0.0007435
                    190,                 0.9585,                0.47246,                 1.0267,                0.87735,                 0.7684,                0.84786,                0.56128,                  1.101,                0.53277,                 1.1227,               0.000694,               0.000694,               0.000694
                    191,                0.95736,                0.47075,                 1.0246,                0.87775,                0.76833,                0.84791,                0.56142,                 1.1008,                0.53248,                 1.1228,              0.0006445,              0.0006445,              0.0006445
                    192,                 0.9543,                0.46977,                 1.0238,                0.87854,                0.76793,                0.84787,                0.56162,                 1.1007,                0.53232,                 1.1229,               0.000595,               0.000595,               0.000595
                    193,                 0.9544,                0.47003,                 1.0238,                0.87867,                0.76827,                0.84809,                0.56178,                 1.1007,                 0.5322,                 1.1231,              0.0005455,              0.0005455,              0.0005455
                    194,                0.95123,                0.46804,                 1.0209,                0.87838,                0.76815,                0.84794,                 0.5618,                 1.1007,                 0.5322,                 1.1232,               0.000496,               0.000496,               0.000496
                    195,                0.94941,                0.46525,                 1.0201,                0.87851,                0.76832,                0.84809,                0.56181,                 1.1007,                0.53204,                 1.1233,              0.0004465,              0.0004465,              0.0004465
                    196,                0.94737,                0.46539,                 1.0173,                0.87839,                0.76871,                 0.8482,                0.56193,                 1.1008,                 0.5319,                 1.1234,               0.000397,               0.000397,               0.000397
                    197,                0.94562,                0.46552,                 1.0177,                0.87843,                0.76875,                0.84819,                0.56205,                 1.1006,                0.53172,                 1.1235,              0.0003475,              0.0003475,              0.0003475
                    198,                0.94397,                0.46355,                 1.0162,                 0.8781,                0.76878,                0.84818,                0.56211,                 1.1006,                0.53167,                 1.1237,               0.000298,               0.000298,               0.000298
                    199,                0.94176,                0.46286,                 1.0162,                0.87801,                0.76881,                0.84804,                0.56214,                 1.1007,                 0.5316,                 1.1239,              0.0002485,              0.0002485,              0.0002485
                    200,                0.94106,                0.46242,                 1.0162,                0.87832,                0.76842,                0.84785,                0.56221,                 1.1007,                0.53165,                  1.124,               0.000199,               0.000199,               0.000199
